Query,Rank,Document_ID,Log_Score
1,517,520,-23.025850929940457
1,518,250,-23.025850929940457
1,519,772,-23.025850929940457
1,520,1031,-23.025850929940457
1,521,152,-23.025850929940457
1,522,232,-23.025850929940457
1,523,855,-23.025850929940457
1,524,289,-23.025850929940457
1,525,457,-23.025850929940457
1,526,394,-23.025850929940457
1,527,856,-23.025850929940457
1,528,477,-23.025850929940457
1,529,661,-23.025850929940457
1,530,959,-23.025850929940457
1,531,738,-23.025850929940457
1,532,879,-23.025850929940457
1,533,54,-23.025850929940457
1,534,204,-23.025850929940457
1,535,859,-23.025850929940457
1,536,218,-23.025850929940457
1,537,765,-23.025850929940457
1,538,840,-23.025850929940457
1,539,777,-23.025850929940457
1,540,98,-23.025850929940457
1,541,960,-23.025850929940457
1,542,293,-23.025850929940457
1,543,6,-23.025850929940457
1,544,275,-23.025850929940457
1,545,920,-23.025850929940457
1,546,266,-23.025850929940457
1,547,392,-23.025850929940457
1,548,684,-23.025850929940457
1,549,463,-23.025850929940457
1,550,456,-23.025850929940457
1,551,433,-23.025850929940457
1,552,802,-23.025850929940457
1,553,124,-23.025850929940457
1,554,514,-23.025850929940457
1,555,20,-23.025850929940457
1,556,474,-23.025850929940457
1,557,283,-23.025850929940457
1,558,3,-23.025850929940457
1,559,785,-23.025850929940457
1,560,862,-23.025850929940457
1,561,191,-23.025850929940457
1,562,1027,-23.025850929940457
1,563,277,-23.025850929940457
1,564,681,-23.025850929940457
1,565,51,-23.025850929940457
1,566,559,-23.025850929940457
1,567,818,-23.025850929940457
1,568,946,-23.025850929940457
1,569,393,-23.025850929940457
1,570,522,-23.025850929940457
1,571,140,-23.025850929940457
1,572,352,-23.025850929940457
1,573,795,-23.025850929940457
1,574,400,-23.025850929940457
1,575,497,-23.025850929940457
1,576,285,-23.025850929940457
1,577,90,-23.025850929940457
1,578,717,-23.025850929940457
1,579,996,-23.025850929940457
1,580,617,-23.025850929940457
1,581,616,-23.025850929940457
1,582,419,-23.025850929940457
1,583,948,-23.025850929940457
1,584,1006,-23.025850929940457
1,585,337,-23.025850929940457
1,586,820,-23.025850929940457
1,587,792,-23.025850929940457
1,588,968,-23.025850929940457
1,589,1014,-23.025850929940457
1,590,1017,-23.025850929940457
1,591,434,-23.025850929940457
1,592,565,-23.025850929940457
1,593,52,-23.025850929940457
1,594,1019,-23.025850929940457
1,595,1024,-23.025850929940457
1,596,794,-23.025850929940457
1,597,361,-23.025850929940457
1,598,970,-23.025850929940457
1,599,592,-23.025850929940457
1,600,975,-23.025850929940457
1,601,720,-23.025850929940457
1,602,692,-23.025850929940457
1,603,1009,-23.025850929940457
1,604,309,-23.025850929940457
1,605,596,-23.025850929940457
1,606,665,-23.025850929940457
1,607,80,-23.025850929940457
1,608,133,-23.025850929940457
1,609,560,-23.025850929940457
1,610,782,-23.025850929940457
1,611,618,-23.025850929940457
1,612,877,-23.025850929940457
1,613,957,-23.025850929940457
1,614,398,-23.025850929940457
1,615,846,-23.025850929940457
1,616,241,-23.025850929940457
1,617,528,-23.025850929940457
1,618,995,-23.025850929940457
1,619,871,-23.025850929940457
1,620,161,-23.025850929940457
1,621,1000,-23.025850929940457
1,622,89,-23.025850929940457
1,623,677,-23.025850929940457
1,624,938,-23.025850929940457
1,625,358,-23.025850929940457
1,626,460,-23.025850929940457
1,627,415,-23.025850929940457
1,628,922,-23.025850929940457
1,629,780,-23.025850929940457
1,630,141,-23.025850929940457
1,631,887,-23.025850929940457
1,632,706,-23.025850929940457
1,633,532,-23.025850929940457
1,634,757,-23.025850929940457
1,635,921,-23.025850929940457
1,636,88,-23.025850929940457
1,637,574,-23.025850929940457
1,638,468,-23.025850929940457
1,639,118,-23.025850929940457
1,640,134,-23.025850929940457
1,641,687,-23.025850929940457
1,642,625,-23.025850929940457
1,643,667,-23.025850929940457
1,644,330,-23.025850929940457
1,645,857,-23.025850929940457
1,646,219,-23.025850929940457
1,647,143,-23.025850929940457
1,648,459,-23.025850929940457
1,649,925,-23.025850929940457
1,650,806,-23.025850929940457
1,651,555,-23.025850929940457
1,652,998,-23.025850929940457
1,653,38,-23.025850929940457
1,654,915,-23.025850929940457
1,655,36,-23.025850929940457
1,656,334,-23.025850929940457
1,657,939,-23.025850929940457
1,658,771,-23.025850929940457
1,659,918,-23.025850929940457
1,660,1025,-23.025850929940457
1,661,620,-23.025850929940457
1,662,311,-23.025850929940457
1,663,314,-23.025850929940457
1,664,545,-23.025850929940457
1,665,291,-23.025850929940457
1,666,64,-23.025850929940457
1,667,615,-23.025850929940457
1,668,778,-23.025850929940457
1,669,536,-23.025850929940457
1,670,630,-23.025850929940457
1,671,635,-23.025850929940457
1,672,994,-23.025850929940457
1,673,370,-23.025850929940457
1,674,359,-23.025850929940457
1,675,261,-23.025850929940457
1,676,122,-23.025850929940457
1,677,977,-23.025850929940457
1,678,990,-23.025850929940457
1,679,547,-23.025850929940457
1,680,216,-23.025850929940457
1,681,917,-23.025850929940457
1,682,526,-23.025850929940457
1,683,841,-23.025850929940457
1,684,688,-23.025850929940457
1,685,583,-23.025850929940457
1,686,696,-23.025850929940457
1,687,843,-23.025850929940457
1,688,31,-23.025850929940457
1,689,145,-23.025850929940457
1,690,716,-23.025850929940457
1,691,527,-23.025850929940457
1,692,441,-23.025850929940457
1,693,279,-23.025850929940457
1,694,967,-23.025850929940457
1,695,723,-23.025850929940457
1,696,221,-23.025850929940457
1,697,958,-23.025850929940457
1,698,365,-23.025850929940457
1,699,155,-23.025850929940457
1,700,594,-23.025850929940457
1,701,701,-23.025850929940457
1,702,18,-23.025850929940457
1,703,139,-23.025850929940457
1,704,37,-23.025850929940457
1,705,355,-23.025850929940457
1,706,517,-23.025850929940457
1,707,874,-23.025850929940457
1,708,44,-23.025850929940457
1,709,286,-23.025850929940457
1,710,783,-23.025850929940457
1,711,628,-23.025850929940457
1,712,962,-23.025850929940457
1,713,515,-23.025850929940457
1,714,154,-23.025850929940457
1,715,1022,-23.025850929940457
1,716,492,-23.025850929940457
1,717,458,-23.025850929940457
1,718,149,-23.025850929940457
1,719,636,-23.025850929940457
1,720,626,-23.025850929940457
1,721,117,-23.025850929940457
1,722,784,-23.025850929940457
1,723,759,-23.025850929940457
1,724,92,-23.025850929940457
1,725,911,-23.025850929940457
1,726,790,-23.025850929940457
1,727,5,-23.025850929940457
1,728,868,-23.025850929940457
1,729,699,-23.025850929940457
1,730,1004,-23.025850929940457
1,731,482,-23.025850929940457
1,732,919,-23.025850929940457
1,733,369,-23.025850929940457
1,734,949,-23.025850929940457
1,735,751,-23.025850929940457
1,736,249,-23.025850929940457
1,737,601,-23.025850929940457
1,738,245,-23.025850929940457
1,739,40,-23.025850929940457
1,740,340,-23.025850929940457
1,741,705,-23.025850929940457
1,742,405,-23.025850929940457
1,743,600,-23.025850929940457
1,744,19,-23.025850929940457
1,745,426,-23.025850929940457
1,746,473,-23.025850929940457
1,747,69,-23.025850929940457
1,748,335,-23.025850929940457
1,749,201,-23.025850929940457
1,750,274,-23.025850929940457
1,751,60,-23.025850929940457
1,752,566,-23.025850929940457
1,753,710,-23.025850929940457
1,754,315,-23.025850929940457
1,755,382,-23.025850929940457
1,756,77,-23.025850929940457
1,757,969,-23.025850929940457
1,758,752,-23.025850929940457
1,759,892,-23.025850929940457
1,760,725,-23.025850929940457
1,761,698,-23.025850929940457
1,762,760,-23.025850929940457
1,763,321,-23.025850929940457
1,764,708,-23.025850929940457
1,765,268,-23.025850929940457
1,766,472,-23.025850929940457
1,767,659,-23.025850929940457
1,768,489,-23.025850929940457
1,769,773,-23.025850929940457
1,770,205,-23.025850929940457
1,771,858,-23.025850929940457
1,772,934,-23.025850929940457
1,773,288,-23.025850929940457
1,774,704,-23.025850929940457
1,775,865,-23.025850929940457
1,776,610,-23.025850929940457
1,777,598,-23.025850929940457
1,778,535,-23.025850929940457
1,779,974,-23.025850929940457
1,780,924,-23.025850929940457
1,781,729,-23.025850929940457
1,782,190,-23.025850929940457
1,783,21,-23.025850929940457
1,784,68,-23.025850929940457
1,785,819,-23.025850929940457
1,786,553,-23.025850929940457
1,787,236,-23.025850929940457
1,788,850,-23.025850929940457
1,789,132,-23.025850929940457
1,790,633,-23.025850929940457
1,791,1002,-23.025850929940457
1,792,475,-23.025850929940457
1,793,844,-23.025850929940457
1,794,476,-23.025850929940457
1,795,746,-23.025850929940457
1,796,964,-23.025850929940457
1,797,432,-23.025850929940457
1,798,199,-23.025850929940457
1,799,386,-23.025850929940457
1,800,634,-23.025850929940457
1,801,693,-23.025850929940457
1,802,976,-23.025850929940457
1,803,270,-23.025850929940457
1,804,756,-23.025850929940457
1,805,325,-23.025850929940457
1,806,572,-23.025850929940457
1,807,916,-23.025850929940457
1,808,695,-23.025850929940457
1,809,53,-23.025850929940457
1,810,767,-23.025850929940457
1,811,663,-23.025850929940457
1,812,224,-23.025850929940457
1,813,1028,-23.025850929940457
1,814,396,-23.025850929940457
1,815,484,-23.025850929940457
1,816,179,-23.025850929940457
1,817,622,-23.025850929940457
1,818,363,-23.025850929940457
1,819,564,-23.025850929940457
1,820,575,-23.025850929940457
1,821,402,-23.025850929940457
1,822,345,-23.025850929940457
1,823,623,-23.025850929940457
1,824,815,-23.025850929940457
1,825,518,-23.025850929940457
1,826,956,-23.025850929940457
1,827,385,-23.025850929940457
1,828,356,-23.025850929940457
1,829,348,-23.025850929940457
1,830,420,-23.025850929940457
1,831,417,-23.025850929940457
1,832,940,-23.025850929940457
1,833,194,-23.025850929940457
1,834,387,-23.025850929940457
1,835,446,-23.025850929940457
1,836,379,-23.025850929940457
1,837,961,-23.025850929940457
1,838,483,-23.025850929940457
1,839,384,-23.025850929940457
1,840,418,-23.025850929940457
1,841,479,-23.025850929940457
1,842,381,-23.025850929940457
1,843,146,-23.025850929940457
1,844,1023,-23.025850929940457
1,845,287,-23.025850929940457
1,846,368,-23.025850929940457
1,847,443,-23.025850929940457
1,848,602,-23.025850929940457
1,849,878,-23.025850929940457
1,850,991,-23.025850929940457
1,851,200,-23.025850929940457
1,852,292,-23.025850929940457
1,853,440,-23.025850929940457
1,854,242,-23.025850929940457
1,855,713,-23.025850929940457
1,856,227,-23.025850929940457
1,857,109,-23.025850929940457
1,858,740,-23.025850929940457
1,859,305,-23.025850929940457
1,860,327,-23.025850929940457
1,861,926,-23.025850929940457
1,862,523,-23.025850929940457
1,863,804,-23.025850929940457
1,864,651,-23.025850929940457
1,865,362,-23.025850929940457
1,866,76,-23.025850929940457
1,867,341,-23.025850929940457
1,868,63,-23.025850929940457
1,869,539,-23.025850929940457
1,870,28,-23.025850929940457
1,871,73,-23.025850929940457
1,872,774,-23.025850929940457
1,873,55,-23.025850929940457
1,874,683,-23.025850929940457
1,875,295,-23.025850929940457
1,876,319,-23.025850929940457
1,877,653,-23.025850929940457
1,878,731,-23.025850929940457
1,879,587,-23.025850929940457
1,880,931,-23.025850929940457
1,881,943,-23.025850929940457
1,882,255,-23.025850929940457
1,883,422,-23.025850929940457
1,884,151,-23.025850929940457
1,885,787,-23.025850929940457
1,886,373,-23.025850929940457
1,887,1012,-23.025850929940457
1,888,437,-23.025850929940457
1,889,668,-23.025850929940457
1,890,853,-23.025850929940457
1,891,1003,-23.025850929940457
1,892,129,-23.025850929940457
1,893,644,-23.025850929940457
1,894,768,-23.025850929940457
1,895,431,-23.025850929940457
1,896,697,-23.025850929940457
1,897,810,-23.025850929940457
1,898,222,-23.025850929940457
1,899,987,-23.025850929940457
1,900,187,-23.025850929940457
1,901,952,-23.025850929940457
1,902,906,-23.025850929940457
1,903,395,-23.025850929940457
1,904,12,-23.025850929940457
1,905,228,-23.025850929940457
1,906,8,-23.025850929940457
1,907,745,-23.025850929940457
1,908,529,-23.025850929940457
1,909,351,-23.025850929940457
1,910,770,-23.025850929940457
1,911,439,-23.025850929940457
1,912,332,-23.025850929940457
1,913,119,-23.025850929940457
1,914,144,-23.025850929940457
1,915,733,-23.025850929940457
1,916,750,-23.025850929940457
1,917,471,-23.025850929940457
1,918,107,-23.025850929940457
1,919,297,-23.025850929940457
1,920,805,-23.025850929940457
1,921,406,-23.025850929940457
1,922,378,-23.025850929940457
1,923,246,-23.025850929940457
