Query,Rank,Document_ID,Log_Score
Query 1,63,doc_766,-38.58229827209813
Query 1,64,doc_899,-38.65008165110757
Query 1,65,doc_166,-38.65759841806589
Query 1,66,doc_521,-38.68500141119305
Query 1,67,doc_489,-38.70012979371371
Query 1,68,doc_11,-38.704173990765476
Query 1,69,doc_42,-38.75128423257087
Query 1,70,doc_981,-38.763736605225745
Query 1,71,doc_177,-38.78488540580633
Query 1,72,doc_542,-38.811657337720426
Query 1,73,doc_648,-38.8166998549981
Query 1,74,doc_256,-38.863026038203664
Query 1,75,doc_87,-38.881270677409596
Query 1,76,doc_259,-38.90184945608958
Query 1,77,doc_469,-38.92233402035301
Query 1,78,doc_442,-38.922588652746406
Query 1,79,doc_744,-38.922588652746406
Query 1,80,doc_27,-38.92777584472911
Query 1,81,doc_173,-39.01698630601826
Query 1,82,doc_37,-39.037826563750514
Query 1,83,doc_163,-39.04503647039122
Query 1,84,doc_654,-39.04503647039122
Query 1,85,doc_248,-39.07012573865518
Query 1,86,doc_41,-39.07558928597186
Query 1,87,doc_253,-39.07654892064348
Query 1,88,doc_454,-39.07654892064348
Query 1,89,doc_404,-39.09912881004897
Query 1,90,doc_967,-39.14550712450011
Query 1,91,doc_213,-39.200738704906044
Query 1,92,doc_849,-39.22590971046509
Query 1,93,doc_318,-39.25091747030524
Query 1,94,doc_643,-39.25210641784808
Query 1,95,doc_215,-39.3098294852575
Query 1,96,doc_67,-39.31132395668152
Query 1,97,doc_34,-39.35415135328219
Query 1,98,doc_819,-39.35415135328219
Query 1,99,doc_619,-39.41836062678274
Query 1,100,doc_540,-39.45231511222994
Query 1,101,doc_191,-39.455296835378626
Query 1,102,doc_778,-39.455296835378626
Query 1,103,doc_840,-39.455296835378626
Query 1,104,doc_892,-39.455296835378626
Query 1,105,doc_939,-39.455296835378626
Query 1,106,doc_894,-39.46533780996186
Query 1,107,doc_375,-39.48488132554392
Query 1,108,doc_86,-39.51187772710262
Query 1,109,doc_578,-39.51200907519888
Query 1,110,doc_15,-39.532338568404214
Query 1,111,doc_1026,-39.55443673973406
Query 1,112,doc_53,-39.55443673973406
Query 1,113,doc_703,-39.55443673973406
Query 1,114,doc_844,-39.55443673973406
Query 1,115,doc_130,-39.61011353830482
Query 1,116,doc_43,-39.65164905815521
Query 1,117,doc_616,-39.65164905815521
Query 1,118,doc_916,-39.65164905815521
Query 1,119,doc_367,-39.65261581785899
Query 1,120,doc_195,-39.73829303056686
Query 1,121,doc_826,-39.73829303056686
Query 1,122,doc_704,-39.74700731972891
Query 1,123,doc_160,-39.782371254551016
Query 1,124,doc_900,-39.800730014397956
Query 1,125,doc_189,-39.814905500537535
Query 1,126,doc_909,-39.814905500537535
Query 1,127,doc_1028,-39.84058092493733
Query 1,128,doc_227,-39.84058092493733
Query 1,129,doc_613,-39.84058092493733
Query 1,130,doc_749,-39.84058092493733
Query 1,131,doc_772,-39.84058092493733
Query 1,132,doc_846,-39.84058092493733
Query 1,133,doc_372,-39.86937882185818
Query 1,134,doc_886,-39.86937882185818
Query 1,135,doc_369,-39.932435449078525
Query 1,136,doc_636,-39.932435449078525
Query 1,137,doc_956,-39.932435449078525
Query 1,138,doc_950,-39.95489818585665
Query 1,139,doc_342,-39.99711553259039
Query 1,140,doc_568,-40.022632918315395
Query 1,141,doc_610,-40.022632918315395
Query 1,142,doc_818,-40.022632918315395
Query 1,143,doc_889,-40.022632918315395
Query 1,144,doc_911,-40.022632918315395
Query 1,145,doc_82,-40.023409259869815
Query 1,146,doc_4,-40.03897940094428
Query 1,147,doc_655,-40.03897940094428
Query 1,148,doc_20,-40.111232061263486
Query 1,149,doc_767,-40.111232061263486
Query 1,150,doc_827,-40.111232061263486
Query 1,151,doc_904,-40.111232061263486
Query 1,152,doc_743,-40.12167003792519
Query 1,153,doc_910,-40.1244887253805
Query 1,154,doc_99,-40.13578549791099
Query 1,155,doc_333,-40.16145649795511
Query 1,156,doc_650,-40.162508116443256
Query 1,157,doc_174,-40.183634427891114
Query 1,158,doc_990,-40.19828853867355
Query 1,159,doc_234,-40.24319704323119
Query 1,160,doc_831,-40.24319704323119
Query 1,161,doc_109,-40.283855153458425
Query 1,162,doc_470,-40.283855153458425
Query 1,163,doc_842,-40.283855153458425
Query 1,164,doc_936,-40.283855153458425
Query 1,165,doc_603,-40.29029038998858
Query 1,166,doc_1012,-40.367982043048805
Query 1,167,doc_141,-40.367982043048805
Query 1,168,doc_765,-40.367982043048805
Query 1,169,doc_984,-40.368593376827995
Query 1,170,doc_445,-40.37437160502089
Query 1,171,doc_584,-40.37437160502089
Query 1,172,doc_512,-40.386963410253514
Query 1,173,doc_1014,-40.45071685583257
Query 1,174,doc_30,-40.45071685583257
Query 1,175,doc_515,-40.45071685583257
Query 1,176,doc_52,-40.45071685583257
Query 1,177,doc_924,-40.45071685583257
Query 1,178,doc_172,-40.451926625457496
Query 1,179,doc_585,-40.46299330383322
Query 1,180,doc_14,-40.47139706216089
Query 1,181,doc_496,-40.51577500013156
Query 1,182,doc_726,-40.51577500013156
Query 1,183,doc_103,-40.532104913232395
Query 1,184,doc_363,-40.532104913232395
Query 1,185,doc_717,-40.532104913232395
Query 1,186,doc_74,-40.532104913232395
Query 1,187,doc_790,-40.532104913232395
Query 1,188,doc_83,-40.60133329666019
Query 1,189,doc_642,-40.60554916836455
Query 1,190,doc_876,-40.60554916836455
Query 1,191,doc_250,-40.61218935880203
Query 1,192,doc_546,-40.61218935880203
Query 1,193,doc_556,-40.61218935880203
Query 1,194,doc_96,-40.61218935880203
Query 1,195,doc_24,-40.62819365541666
Query 1,196,doc_212,-40.64849275608512
Query 1,197,doc_221,-40.6910112955692
Query 1,198,doc_527,-40.6910112955692
Query 1,199,doc_710,-40.6910112955692
Query 1,200,doc_931,-40.6910112955692
Query 1,201,doc_948,-40.6910112955692
Query 1,202,doc_142,-40.70365430953531
Query 1,203,doc_58,-40.72497820620109
Query 1,204,doc_664,-40.735948524269574
Query 1,205,doc_224,-40.76860991271981
Query 1,206,doc_69,-40.76860991271981
Query 1,207,doc_794,-40.76860991271981
Query 1,208,doc_803,-40.76860991271981
Query 1,209,doc_824,-40.76860991271981
Query 1,210,doc_719,-40.774258278149226
Query 1,211,doc_541,-40.78615840798684
Query 1,212,doc_165,-40.80060309683093
Query 1,213,doc_112,-40.827358272101606
Query 1,214,doc_18,-40.845022602600864
Query 1,215,doc_226,-40.845022602600864
Query 1,216,doc_268,-40.845022602600864
Query 1,217,doc_45,-40.845022602600864
Query 1,218,doc_969,-40.845022602600864
Query 1,219,doc_505,-40.85293467814844
Query 1,220,doc_183,-40.863920956719994
Query 1,221,doc_549,-40.895130860632904
Query 1,222,doc_486,-40.90997683426373
Query 1,223,doc_573,-40.90997683426373
Query 1,224,doc_580,-40.90997683426373
Query 1,225,doc_106,-40.920285068916534
Query 1,226,doc_145,-40.920285068916534
Query 1,227,doc_523,-40.920285068916534
Query 1,228,doc_759,-40.920285068916534
Query 1,229,doc_940,-40.920285068916534
Query 1,230,doc_913,-40.950112446236474
Query 1,231,doc_816,-40.9635858590785
Query 1,232,doc_229,-40.98565347437767
Query 1,233,doc_627,-40.98565347437767
Query 1,234,doc_129,-40.994431426901215
Query 1,235,doc_273,-40.994431426901215
Query 1,236,doc_335,-40.994431426901215
Query 1,237,doc_354,-40.994431426901215
Query 1,238,doc_493,-40.994431426901215
Query 1,239,doc_538,-40.994431426901215
Query 1,240,doc_559,-40.994431426901215
Query 1,241,doc_801,-40.994431426901215
Query 1,242,doc_209,-40.99461538549958
Query 1,243,doc_267,-41.02003312726602
Query 1,244,doc_281,-41.067494296172896
Query 1,245,doc_55,-41.067494296172896
Query 1,246,doc_659,-41.067494296172896
Query 1,247,doc_705,-41.067494296172896
Query 1,248,doc_944,-41.067494296172896
Query 1,249,doc_176,-41.07815115450468
Query 1,250,doc_570,-41.100305738186
Query 1,251,doc_1005,-41.139504886899516
Query 1,252,doc_22,-41.139504886899516
Query 1,253,doc_498,-41.139504886899516
Query 1,254,doc_761,-41.139504886899516
Query 1,255,doc_768,-41.139504886899516
Query 1,256,doc_793,-41.139504886899516
Query 1,257,doc_843,-41.139504886899516
Query 1,258,doc_214,-41.1552354803071
Query 1,259,doc_95,-41.1601636098649
Query 1,260,doc_108,-41.20067083904119
Query 1,261,doc_577,-41.20067083904119
Query 1,262,doc_632,-41.20067083904119
Query 1,263,doc_320,-41.21049307984798
Query 1,264,doc_33,-41.21049307984798
Query 1,265,doc_337,-41.21049307984798
Query 1,266,doc_39,-41.21049307984798
Query 1,267,doc_450,-41.21049307984798
Query 1,268,doc_807,-41.21049307984798
Query 1,269,doc_815,-41.21049307984798
Query 1,270,doc_871,-41.21049307984798
Query 1,271,doc_874,-41.21049307984798
Query 1,272,doc_975,-41.21049307984798
Query 1,273,doc_660,-41.21646519478864
Query 1,274,doc_140,-41.28048750082974
Query 1,275,doc_147,-41.28048750082974
Query 1,276,doc_307,-41.28048750082974
Query 1,277,doc_475,-41.28048750082974
Query 1,278,doc_572,-41.28048750082974
Query 1,279,doc_639,-41.28048750082974
Query 1,280,doc_737,-41.28048750082974
Query 1,281,doc_8,-41.28048750082974
Query 1,282,doc_823,-41.28048750082974
Query 1,283,doc_887,-41.28048750082974
Query 1,284,doc_953,-41.28048750082974
Query 1,285,doc_966,-41.28048750082974
Query 1,286,doc_978,-41.28048750082974
Query 1,287,doc_734,-41.28642799516876
Query 1,288,doc_863,-41.28687794777804
Query 1,289,doc_188,-41.32025997571845
Query 1,290,doc_299,-41.32025997571845
Query 1,291,doc_16,-41.34951559000713
Query 1,292,doc_382,-41.34951559000713
Query 1,293,doc_50,-41.34951559000713
Query 1,294,doc_583,-41.34951559000713
Query 1,295,doc_602,-41.34951559000713
Query 1,296,doc_787,-41.34951559000713
Query 1,297,doc_860,-41.34951559000713
Query 1,298,doc_961,-41.34951559000713
Query 1,299,doc_466,-41.3594957326862
Query 1,300,doc_576,-41.3594957326862
Query 1,301,doc_65,-41.36439672044205
Query 1,302,doc_1029,-41.38338403628111
Query 1,303,doc_888,-41.38338403628111
Query 1,304,doc_162,-41.415143194360304
Query 1,305,doc_1030,-41.417603666480254
Query 1,306,doc_968,-41.417603666480254
Query 1,307,doc_637,-41.444595966921845
Query 1,308,doc_640,-41.468693379854365
Query 1,309,doc_235,-41.48477698853524
Query 1,310,doc_665,-41.48477698853524
Query 1,311,doc_677,-41.48477698853524
Query 1,312,doc_897,-41.48477698853524
Query 1,313,doc_958,-41.48477698853524
Query 1,314,doc_78,-41.49062768355415
Query 1,315,doc_161,-41.55105980989856
Query 1,316,doc_217,-41.55105980989856
Query 1,317,doc_285,-41.55105980989856
Query 1,318,doc_327,-41.55105980989856
Query 1,319,doc_690,-41.55105980989856
Query 1,320,doc_735,-41.55105980989856
Query 1,321,doc_739,-41.55105980989856
Query 1,322,doc_754,-41.55105980989856
Query 1,323,doc_792,-41.55105980989856
Query 1,324,doc_919,-41.55105980989856
Query 1,325,doc_730,-41.556882148215514
Query 1,326,doc_401,-41.5920331026606
Query 1,327,doc_300,-41.601574951369855
Query 1,328,doc_134,-41.61647543231128
Query 1,329,doc_237,-41.61647543231128
Query 1,330,doc_344,-41.61647543231128
Query 1,331,doc_345,-41.61647543231128
Query 1,332,doc_514,-41.61647543231128
Query 1,333,doc_526,-41.61647543231128
Query 1,334,doc_566,-41.61647543231128
Query 1,335,doc_574,-41.61647543231128
Query 1,336,doc_59,-41.61647543231128
Query 1,337,doc_615,-41.61647543231128
Query 1,338,doc_621,-41.61647543231128
Query 1,339,doc_774,-41.61647543231128
Query 1,340,doc_207,-41.66276727706332
Query 1,341,doc_1003,-41.68104625470828
Query 1,342,doc_1007,-41.68104625470828
Query 1,343,doc_101,-41.68104625470828
Query 1,344,doc_1010,-41.68104625470828
Query 1,345,doc_1023,-41.68104625470828
Query 1,346,doc_124,-41.68104625470828
Query 1,347,doc_238,-41.68104625470828
Query 1,348,doc_587,-41.68104625470828
Query 1,349,doc_724,-41.68104625470828
Query 1,350,doc_796,-41.68104625470828
Query 1,351,doc_828,-41.68104625470828
Query 1,352,doc_829,-41.68104625470828
Query 1,353,doc_857,-41.68104625470828
Query 1,354,doc_925,-41.68104625470828
Query 1,355,doc_982,-41.68104625470828
Query 1,356,doc_993,-41.68104625470828
Query 1,357,doc_631,-41.69941481271114
Query 1,358,doc_590,-41.71877623933459
Query 1,359,doc_907,-41.72210959634654
Query 1,360,doc_225,-41.74479381926214
Query 1,361,doc_269,-41.74479381926214
Query 1,362,doc_316,-41.74479381926214
Query 1,363,doc_366,-41.74479381926214
Query 1,364,doc_405,-41.74479381926214
Query 1,365,doc_406,-41.74479381926214
Query 1,366,doc_582,-41.74479381926214
Query 1,367,doc_607,-41.74479381926214
Query 1,368,doc_611,-41.74479381926214
Query 1,369,doc_714,-41.74479381926214
Query 1,370,doc_725,-41.74479381926214
Query 1,371,doc_658,-41.78209409920164
Query 1,372,doc_105,-41.807738854528715
Query 1,373,doc_139,-41.807738854528715
Query 1,374,doc_381,-41.807738854528715
Query 1,375,doc_525,-41.807738854528715
Query 1,376,doc_575,-41.807738854528715
Query 1,377,doc_671,-41.807738854528715
Query 1,378,doc_808,-41.807738854528715
Query 1,379,doc_797,-41.810641207306816
Query 1,380,doc_196,-41.83980678918369
Query 1,381,doc_232,-41.869901315910354
Query 1,382,doc_249,-41.869901315910354
Query 1,383,doc_357,-41.869901315910354
Query 1,384,doc_991,-41.869901315910354
Query 1,385,doc_800,-41.91383225323886
Query 1,386,doc_119,-41.93130042363465
Query 1,387,doc_19,-41.93130042363465
Query 1,388,doc_429,-41.93130042363465
Query 1,389,doc_452,-41.93130042363465
Query 1,390,doc_46,-41.93130042363465
Query 1,391,doc_497,-41.93130042363465
Query 1,392,doc_61,-41.93130042363465
Query 1,393,doc_830,-41.93130042363465
Query 1,394,doc_852,-41.93130042363465
Query 1,395,doc_499,-41.979876609816664
Query 1,396,doc_1021,-41.99195469842944
Query 1,397,doc_257,-41.99195469842944
Query 1,398,doc_352,-41.99195469842944
Query 1,399,doc_371,-41.99195469842944
Query 1,400,doc_786,-41.99195469842944
Query 1,401,doc_820,-41.99195469842944
Query 1,402,doc_960,-41.99195469842944
Query 1,403,doc_974,-41.99195469842944
Query 1,404,doc_567,-41.99759768289595
Query 1,405,doc_340,-42.05188199505976
Query 1,406,doc_396,-42.05188199505976
Query 1,407,doc_550,-42.05188199505976
Query 1,408,doc_560,-42.05188199505976
Query 1,409,doc_934,-42.05188199505976
Query 1,410,doc_946,-42.05188199505976
Query 1,411,doc_158,-42.08718685155888
Query 1,412,doc_114,-42.09491292330453
Query 1,413,doc_1027,-42.11109953387869
Query 1,414,doc_373,-42.11109953387869
Query 1,415,doc_563,-42.11109953387869
Query 1,416,doc_742,-42.11109953387869
Query 1,417,doc_970,-42.11109953387869
Query 1,418,doc_589,-42.11669670320535
Query 1,419,doc_809,-42.119431581477926
Query 1,420,doc_999,-42.14987803089102
Query 1,421,doc_1,-42.16962393053167
Query 1,422,doc_254,-42.16962393053167
Query 1,423,doc_389,-42.16962393053167
Query 1,424,doc_451,-42.16962393053167
Query 1,425,doc_47,-42.16962393053167
Query 1,426,doc_483,-42.16962393053167
Query 1,427,doc_62,-42.16962393053167
Query 1,428,doc_702,-42.16962393053167
Query 1,429,doc_757,-42.16962393053167
Query 1,430,doc_791,-42.16962393053167
Query 1,431,doc_111,-42.22747122394226
Query 1,432,doc_202,-42.22747122394226
Query 1,433,doc_461,-42.22747122394226
Query 1,434,doc_635,-42.22747122394226
Query 1,435,doc_653,-42.22747122394226
Query 1,436,doc_935,-42.22747122394226
Query 1,437,doc_996,-42.22747122394226
Query 1,438,doc_239,-42.284656902697584
Query 1,439,doc_28,-42.284656902697584
Query 1,440,doc_449,-42.284656902697584
Query 1,441,doc_684,-42.284656902697584
Query 1,442,doc_88,-42.284656902697584
Query 1,443,doc_93,-42.284656902697584
Query 1,444,doc_998,-42.284656902697584
Query 1,445,doc_75,-42.284704014569385
Query 1,446,doc_10,-42.34119592994179
Query 1,447,doc_1022,-42.34119592994179
Query 1,448,doc_31,-42.34119592994179
Query 1,449,doc_319,-42.34119592994179
Query 1,450,doc_456,-42.34119592994179
Query 1,451,doc_667,-42.34119592994179
Query 1,452,doc_788,-42.34119592994179
Query 1,453,doc_421,-42.36388832114662
Query 1,454,doc_812,-42.38103952874711
Query 1,455,doc_263,-42.39710276687771
Query 1,456,doc_279,-42.39710276687771
Query 1,457,doc_437,-42.39710276687771
Query 1,458,doc_484,-42.39710276687771
Query 1,459,doc_491,-42.39710276687771
Query 1,460,doc_522,-42.39710276687771
Query 1,461,doc_947,-42.39710276687771
Query 1,462,doc_976,-42.39710276687771
Query 1,463,doc_408,-42.412798686798205
Query 1,464,doc_769,-42.441838122091276
Query 1,465,doc_51,-42.45239139496915
Query 1,466,doc_531,-42.45239139496915
Query 1,467,doc_644,-42.45239139496915
Query 1,468,doc_663,-42.45239139496915
Query 1,469,doc_762,-42.45239139496915
Query 1,470,doc_1001,-42.46755365606564
Query 1,471,doc_398,-42.50707533692897
Query 1,472,doc_441,-42.50707533692897
Query 1,473,doc_591,-42.50707533692897
Query 1,474,doc_662,-42.50707533692897
Query 1,475,doc_741,-42.50707533692897
Query 1,476,doc_885,-42.50707533692897
Query 1,477,doc_153,-42.56116767657176
Query 1,478,doc_17,-42.56116767657176
Query 1,479,doc_350,-42.56116767657176
Query 1,480,doc_413,-42.56116767657176
Query 1,481,doc_617,-42.56116767657176
Query 1,482,doc_693,-42.56116767657176
Query 1,483,doc_810,-42.56116767657176
Query 1,484,doc_1015,-42.614681077604196
Query 1,485,doc_135,-42.614681077604196
Query 1,486,doc_246,-42.614681077604196
Query 1,487,doc_626,-42.614681077604196
Query 1,488,doc_656,-42.614681077604196
Query 1,489,doc_729,-42.614681077604196
Query 1,490,doc_752,-42.614681077604196
Query 1,491,doc_77,-42.614681077604196
Query 1,492,doc_779,-42.614681077604196
Query 1,493,doc_814,-42.614681077604196
Query 1,494,doc_825,-42.614681077604196
Query 1,495,doc_917,-42.614681077604196
Query 1,496,doc_480,-42.619129838246366
Query 1,497,doc_334,-42.66762780142032
Query 1,498,doc_338,-42.66762780142032
Query 1,499,doc_49,-42.66762780142032
Query 1,500,doc_539,-42.66762780142032
Query 1,501,doc_634,-42.66762780142032
Query 1,502,doc_66,-42.66762780142032
Query 1,503,doc_696,-42.66762780142032
Query 1,504,doc_882,-42.66762780142032
Query 1,505,doc_890,-42.66762780142032
Query 1,506,doc_930,-42.66762780142032
Query 1,507,doc_1020,-42.689902742448865
Query 1,508,doc_758,-42.70614816650807
Query 1,509,doc_604,-42.719765088503365
Query 1,510,doc_193,-42.7200197239646
Query 1,511,doc_36,-42.7200197239646
Query 1,512,doc_397,-42.7200197239646
Query 1,513,doc_479,-42.7200197239646
Query 1,514,doc_553,-42.7200197239646
Query 1,515,doc_555,-42.7200197239646
Query 1,516,doc_612,-42.7200197239646
Query 1,517,doc_912,-42.7200197239646
Query 1,518,doc_593,-42.75138184840406
Query 1,519,doc_261,-42.77186835172047
Query 1,520,doc_376,-42.77186835172047
Query 1,521,doc_443,-42.77186835172047
Query 1,522,doc_821,-42.77186835172047
Query 1,523,doc_839,-42.77186835172047
Query 1,524,doc_937,-42.77186835172047
Query 1,525,doc_955,-42.77186835172047
Query 1,526,doc_241,-42.82318483687847
Query 1,527,doc_601,-42.82318483687847
Query 1,528,doc_630,-42.82318483687847
Query 1,529,doc_770,-42.82318483687847
Query 1,530,doc_855,-42.82318483687847
Query 1,531,doc_222,-42.873979991733854
Query 1,532,doc_223,-42.873979991733854
Query 1,533,doc_423,-42.873979991733854
Query 1,534,doc_447,-42.873979991733854
Query 1,535,doc_57,-42.873979991733854
Query 1,536,doc_707,-42.873979991733854
Query 1,537,doc_91,-42.873979991733854
Query 1,538,doc_951,-42.873979991733854
Query 1,539,doc_203,-42.92426430236015
Query 1,540,doc_210,-42.92426430236015
Query 1,541,doc_247,-42.92426430236015
Query 1,542,doc_716,-42.92426430236015
Query 1,543,doc_738,-42.92426430236015
Query 1,544,doc_760,-42.92426430236015
Query 1,545,doc_928,-42.92426430236015
Query 1,546,doc_872,-42.95245254548208
Query 1,547,doc_322,-42.955900053968556
Query 1,548,doc_552,-42.97404794160202
Query 1,549,doc_68,-42.97404794160202
Query 1,550,doc_7,-42.97404794160202
Query 1,551,doc_720,-42.97404794160202
Query 1,552,doc_893,-42.97404794160202
Query 1,553,doc_971,-42.97404794160202
Query 1,554,doc_700,-42.98853337735186
Query 1,555,doc_128,-43.023340781427635
Query 1,556,doc_270,-43.023340781427635
Query 1,557,doc_392,-43.023340781427635
Query 1,558,doc_494,-43.023340781427635
Query 1,559,doc_628,-43.023340781427635
Query 1,560,doc_652,-43.053078743857
Query 1,561,doc_35,-43.07088178026904
Query 1,562,doc_179,-43.07215240467805
Query 1,563,doc_233,-43.07215240467805
Query 1,564,doc_236,-43.07215240467805
Query 1,565,doc_492,-43.07215240467805
Query 1,566,doc_595,-43.07215240467805
Query 1,567,doc_701,-43.07215240467805
Query 1,568,doc_746,-43.07215240467805
Query 1,569,doc_92,-43.07215240467805
Query 1,570,doc_581,-43.12012649755979
Query 1,571,doc_276,-43.120492116248634
Query 1,572,doc_277,-43.120492116248634
Query 1,573,doc_468,-43.120492116248634
Query 1,574,doc_598,-43.120492116248634
Query 1,575,doc_713,-43.120492116248634
Query 1,576,doc_773,-43.120492116248634
Query 1,577,doc_785,-43.120492116248634
Query 1,578,doc_309,-43.16836895373513
Query 1,579,doc_532,-43.16836895373513
Query 1,580,doc_750,-43.16836895373513
Query 1,581,doc_837,-43.16836895373513
Query 1,582,doc_848,-43.16836895373513
Query 1,583,doc_861,-43.16836895373513
Query 1,584,doc_115,-43.21579169757485
Query 1,585,doc_302,-43.21579169757485
Query 1,586,doc_343,-43.21579169757485
Query 1,587,doc_349,-43.21579169757485
Query 1,588,doc_402,-43.21579169757485
Query 1,589,doc_417,-43.21579169757485
Query 1,590,doc_453,-43.21579169757485
Query 1,591,doc_524,-43.21579169757485
Query 1,592,doc_657,-43.21579169757485
Query 1,593,doc_832,-43.21579169757485
Query 1,594,doc_557,-43.255683590399414
Query 1,595,doc_328,-43.262768880711356
Query 1,596,doc_431,-43.262768880711356
Query 1,597,doc_433,-43.262768880711356
Query 1,598,doc_649,-43.262768880711356
Query 1,599,doc_751,-43.262768880711356
Query 1,600,doc_822,-43.262768880711356
Query 1,601,doc_867,-43.262768880711356
Query 1,602,doc_898,-43.262768880711356
Query 1,603,doc_94,-43.262768880711356
Query 1,604,doc_880,-43.29129225541821
Query 1,605,doc_136,-43.30930879780951
Query 1,606,doc_315,-43.30930879780951
Query 1,607,doc_38,-43.30930879780951
Query 1,608,doc_391,-43.30930879780951
Query 1,609,doc_40,-43.30930879780951
Query 1,610,doc_434,-43.30930879780951
Query 1,611,doc_48,-43.30930879780951
Query 1,612,doc_537,-43.30930879780951
Query 1,613,doc_545,-43.30930879780951
Query 1,614,doc_952,-43.30930879780951
Query 1,615,doc_954,-43.30930879780951
Query 1,616,doc_100,-43.31490249585403
Query 1,617,doc_326,-43.33650682691393
Query 1,618,doc_120,-43.3554195140454
Query 1,619,doc_216,-43.3554195140454
Query 1,620,doc_26,-43.3554195140454
Query 1,621,doc_54,-43.3554195140454
Query 1,622,doc_558,-43.3554195140454
Query 1,623,doc_599,-43.3554195140454
Query 1,624,doc_63,-43.3554195140454
Query 1,625,doc_672,-43.3554195140454
Query 1,626,doc_723,-43.3554195140454
Query 1,627,doc_802,-43.3554195140454
Query 1,628,doc_314,-43.40110887349481
Query 1,629,doc_386,-43.40110887349481
Query 1,630,doc_446,-43.40110887349481
Query 1,631,doc_614,-43.40110887349481
Query 1,632,doc_622,-43.40110887349481
Query 1,633,doc_747,-43.40110887349481
Query 1,634,doc_868,-43.40110887349481
Query 1,635,doc_70,-43.4136451378002
Query 1,636,doc_927,-43.4136451378002
Query 1,637,doc_271,-43.446384507141744
Query 1,638,doc_297,-43.446384507141744
Query 1,639,doc_3,-43.446384507141744
Query 1,640,doc_554,-43.446384507141744
Query 1,641,doc_709,-43.446384507141744
Query 1,642,doc_771,-43.446384507141744
Query 1,643,doc_783,-43.446384507141744
Query 1,644,doc_850,-43.446384507141744
Query 1,645,doc_858,-43.446384507141744
Query 1,646,doc_906,-43.446384507141744
Query 1,647,doc_294,-43.49125384052768
Query 1,648,doc_356,-43.49125384052768
Query 1,649,doc_419,-43.49125384052768
Query 1,650,doc_706,-43.49125384052768
Query 1,651,doc_722,-43.49125384052768
Query 1,652,doc_731,-43.49125384052768
Query 1,653,doc_782,-43.49125384052768
Query 1,654,doc_432,-43.5357241010607
Query 1,655,doc_467,-43.5357241010607
Query 1,656,doc_488,-43.5357241010607
Query 1,657,doc_520,-43.5357241010607
Query 1,658,doc_651,-43.5357241010607
Query 1,659,doc_933,-43.5357241010607
Query 1,660,doc_949,-43.5357241010607
Query 1,661,doc_799,-43.547566113361
Query 1,662,doc_157,-43.57980232500225
Query 1,663,doc_351,-43.57980232500225
Query 1,664,doc_364,-43.57980232500225
